Date,BusID,StopFrom,StopTo,PassengerCount,Distance,Duration
28-03-2024,6,Shelter,Stop E,10400,56.45004651,86
29-03-2024,7,People,Stop B,3458,48.53796627,126
30-03-2024,8,Shelter,Stop F,8268,73.51437039,154
31-03-2024,3,People,Stop E,17789,22.99478862,54
01-04-2024,10,Medicine Equipment,Stop F,16652,58.14182048,199
02-04-2024,7,Shelter,Stop E,9664,78.56894599,41
03-04-2024,7,Medicine Equipment,Stop C,24808,97.06709949,93
04-04-2024,3,Resuce Equipment,Stop A,14619,20.51400383,41
05-04-2024,10,Medicine Equipment,Stop E,20695,41.29598453,60
06-04-2024,10,People,Stop B,13234,35.05869055,72
07-04-2024,9,Medicine Equipment,Stop B,17113,57.04895783,20
08-04-2024,4,People,Stop C,4141,54.42909104,34
09-04-2024,9,Food,Stop C,16883,30.05378456,42
10-04-2024,6,Shelter,Stop B,24099,25.33650715,118
11-04-2024,8,Medicine Equipment,Stop B,8874,94.72050038,49
12-04-2024,9,Medicine,Stop E,22944,47.62128647,75
13-04-2024,3,People,Stop E,21302,45.3768646,20
14-04-2024,7,Shelter,Stop D,21271,31.96101689,37
15-04-2024,4,People,Stop A,9289,40.84063015,191
16-04-2024,3,Food,Stop F,11452,53.31003969,74
17-04-2024,10,Food,Stop F,14140,26.12456186,67
18-04-2024,8,Shelter,Stop C,8758,68.51918402,18
19-04-2024,1,People,Stop D,7048,47.98573849,96
20-04-2024,10,Medicine Equipment,Stop A,22993,75.42435852,36
21-04-2024,6,People,Stop B,15163,77.75237314,160
22-04-2024,7,Food,Stop C,18248,34.18318471,119
23-04-2024,5,Medicine,Stop D,12885,44.29774257,168
24-04-2024,2,Medicine Equipment,Stop F,19943,72.20989917,181
25-04-2024,6,Resuce Equipment,Stop A,19884,34.54069372,161
26-04-2024,5,Shelter,Stop E,9798,95.24382301,57
27-04-2024,2,Shelter,Stop D,10178,57.27125865,114
28-04-2024,7,People,Stop A,22825,54.62893034,199
29-04-2024,6,Medicine,Stop D,8723,7.019073404,66
30-04-2024,3,Medicine Equipment,Stop C,22707,12.90637345,136
01-05-2024,9,People,Stop E,17511,65.38344032,13
02-05-2024,3,Food,Stop A,3755,54.97532559,6
03-05-2024,4,People,Stop D,10599,62.64670467,116
04-05-2024,5,Food,Stop F,22341,12.54666425,86
05-05-2024,5,Medicine Equipment,Stop A,6503,36.90135742,165
06-05-2024,5,Food,Stop B,16390,74.02237667,66
07-05-2024,8,People,Stop C,10698,90.56627475,36
08-05-2024,7,Resuce Equipment,Stop E,12775,74.67077538,143
09-05-2024,7,Medicine Equipment,Stop E,17910,37.95098853,57
10-05-2024,9,People,Stop F,8858,19.92078942,108
11-05-2024,4,Medicine,Stop E,7672,88.96725075,175
12-05-2024,10,Resuce Equipment,Stop B,19854,85.91510534,74
13-05-2024,9,Food,Stop C,19931,88.83380058,46
14-05-2024,3,People,Stop B,15739,40.52096468,171
15-05-2024,3,Food,Stop F,21917,32.38095929,137
16-05-2024,2,Medicine,Stop D,15284,39.88695445,108
17-05-2024,6,People,Stop E,12436,26.43414709,132
18-05-2024,7,Medicine,Stop E,8889,36.73583074,52
19-05-2024,3,People,Stop F,9560,11.71556436,154
20-05-2024,4,People,Stop E,6696,75.48546374,76
21-05-2024,4,Shelter,Stop A,19183,99.59079157,12
22-05-2024,9,Resuce Equipment,Stop C,8395,37.56861511,117
23-05-2024,7,Medicine,Stop A,6187,48.80988707,6
24-05-2024,2,Medicine Equipment,Stop D,12480,91.41452008,85
25-05-2024,5,People,Stop A,20738,47.19784376,11
26-05-2024,2,Medicine Equipment,Stop F,7242,89.09529092,199
27-05-2024,2,Food,Stop A,2565,86.24339893,159
28-05-2024,4,Resuce Equipment,Stop B,20338,77.00575221,6
29-05-2024,2,Food,Stop B,13949,38.97636156,99
30-05-2024,2,Resuce Equipment,Stop D,16766,90.4896858,117
31-05-2024,9,People,Stop E,5772,70.16602443,21
01-06-2024,6,Food,Stop A,21540,30.58307489,19
02-06-2024,3,Shelter,Stop D,21665,10.55299513,10
03-06-2024,3,Medicine Equipment,Stop E,3160,72.38717006,169
04-06-2024,10,People,Stop E,8476,83.50994522,122
05-06-2024,3,Medicine,Stop D,2774,75.36179794,200
06-06-2024,10,People,Stop E,14301,27.8972086,150
07-06-2024,1,Food,Stop F,5451,18.43603836,144
08-06-2024,2,Food,Stop B,14668,70.11370804,48
09-06-2024,4,Shelter,Stop D,24200,43.55323284,139
10-06-2024,6,Food,Stop F,11537,68.81731774,53
11-06-2024,2,People,Stop C,19774,97.55377305,188
12-06-2024,2,People,Stop F,3222,29.95966312,121
13-06-2024,1,Shelter,Stop F,20264,41.35747964,173
14-06-2024,4,Medicine,Stop E,13904,79.89284754,40
15-06-2024,1,Medicine,Stop C,8346,82.92526852,152
16-06-2024,5,Shelter,Stop E,18813,45.60037503,154
17-06-2024,6,People,Stop E,3924,13.2582045,193
18-06-2024,4,Shelter,Stop E,16117,41.16938529,196
19-06-2024,5,People,Stop D,22677,25.21858158,57
20-06-2024,8,Shelter,Stop F,20318,92.70253358,196
21-06-2024,9,Food,Stop E,3895,47.85006336,17
22-06-2024,5,Food,Stop A,12533,6.364707661,8
23-06-2024,10,Shelter,Stop E,9061,19.93038673,184
24-06-2024,4,Medicine,Stop C,23196,75.34972041,154
25-06-2024,5,Medicine,Stop C,4830,69.78683337,99
26-06-2024,3,Medicine Equipment,Stop F,4598,50.02013142,16
27-06-2024,3,Resuce Equipment,Stop A,4462,10.06050052,43
28-06-2024,7,People,Stop F,11242,48.21175256,47
29-06-2024,3,People,Stop B,14977,94.44281489,59
30-06-2024,9,Food,Stop E,14389,57.41489268,150
01-07-2024,2,Resuce Equipment,Stop B,20981,37.9146626,103
02-07-2024,10,Medicine,Stop E,15807,34.50999213,82
03-07-2024,3,Resuce Equipment,Stop C,24558,36.02535859,50
04-07-2024,10,Shelter,Stop E,8172,86.45044737,182
05-07-2024,6,Shelter,Stop F,17746,45.14915609,49
06-07-2024,7,People,Stop D,17529,87.68320274,126
07-07-2024,3,Medicine,Stop D,5645,11.61796187,163
08-07-2024,7,Shelter,Stop C,7752,88.16045201,194
09-07-2024,2,Medicine,Stop E,7356,80.78109898,66
10-07-2024,4,Resuce Equipment,Stop F,16956,16.98797495,95
11-07-2024,10,People,Stop A,13539,21.73050846,22
12-07-2024,3,People,Stop B,16962,17.64950067,155
13-07-2024,6,Medicine Equipment,Stop B,17620,60.83601108,76
14-07-2024,9,People,Stop F,10006,16.98164376,80
15-07-2024,10,Medicine Equipment,Stop E,23067,90.52177183,186
16-07-2024,9,Shelter,Stop C,19336,24.23421096,28
17-07-2024,3,Shelter,Stop A,8160,89.01473493,84
18-07-2024,4,People,Stop E,20434,11.91639361,30
19-07-2024,7,People,Stop E,10146,25.98134389,40
20-07-2024,5,Medicine Equipment,Stop A,24579,87.33810061,191
21-07-2024,3,Medicine,Stop B,7512,52.35567894,180
22-07-2024,6,Resuce Equipment,Stop B,5970,69.10772515,50
23-07-2024,5,Medicine,Stop D,13378,25.12972651,84
24-07-2024,8,Medicine,Stop D,6541,85.72452219,7
25-07-2024,2,Shelter,Stop E,13035,31.74609131,200
26-07-2024,3,Resuce Equipment,Stop E,19906,29.11032932,125
27-07-2024,4,Medicine Equipment,Stop C,19674,35.87273079,89
28-07-2024,2,Medicine,Stop A,25745,2.923667275,13
29-07-2024,6,Medicine,Stop C,9917,21.8008822,101
30-07-2024,4,Medicine,Stop C,24791,69.01997294,58
31-07-2024,7,People,Stop A,16695,34.24995771,152
01-08-2024,1,People,Stop B,10509,37.31370625,192
02-08-2024,10,Resuce Equipment,Stop B,17224,13.58039866,171
03-08-2024,4,Shelter,Stop C,23829,89.43968102,198
04-08-2024,9,Medicine,Stop C,15395,92.85311124,188
05-08-2024,8,Resuce Equipment,Stop E,13594,24.63428307,61
06-08-2024,3,People,Stop A,4912,99.26748485,128
07-08-2024,10,Food,Stop A,12581,95.26242334,184
08-08-2024,9,Shelter,Stop D,24961,35.32828474,103
09-08-2024,9,People,Stop B,21197,32.21334075,60
10-08-2024,9,Food,Stop F,16032,57.74131809,82
11-08-2024,7,Medicine Equipment,Stop F,7734,91.36911332,80
12-08-2024,3,People,Stop F,9455,57.59654981,38
13-08-2024,8,Medicine Equipment,Stop E,12826,72.01587512,59
14-08-2024,10,Medicine Equipment,Stop A,10309,35.20465794,26
15-08-2024,4,People,Stop E,13198,51.53045339,36
16-08-2024,6,Medicine Equipment,Stop B,7707,85.2547865,189
17-08-2024,7,People,Stop A,9200,74.6611008,193
18-08-2024,5,Shelter,Stop E,22707,6.543272225,108
19-08-2024,8,Food,Stop D,22931,35.39953043,175
20-08-2024,1,Medicine Equipment,Stop C,25442,93.72107667,109
21-08-2024,1,Food,Stop F,1849,56.81656252,106
22-08-2024,9,People,Stop A,22935,61.71604913,168
23-08-2024,6,People,Stop C,5380,46.06886505,39
24-08-2024,2,People,Stop B,20799,50.30193912,5
25-08-2024,4,People,Stop B,6769,99.88722694,198
26-08-2024,4,Resuce Equipment,Stop D,24684,14.91848124,161
27-08-2024,5,Medicine Equipment,Stop D,20279,37.91540526,149
28-08-2024,6,Food,Stop A,14444,71.52661414,57
29-08-2024,8,Resuce Equipment,Stop E,8661,96.35022879,119
30-08-2024,7,Medicine Equipment,Stop B,15573,63.91420201,18
31-08-2024,4,People,Stop E,24677,87.36994527,65
01-09-2024,8,Food,Stop F,12388,35.12389765,55
02-09-2024,9,Medicine Equipment,Stop F,1649,46.23334253,53
03-09-2024,8,Medicine,Stop F,4840,75.92247729,199
04-09-2024,3,Shelter,Stop F,24961,62.27843752,26
05-09-2024,2,Resuce Equipment,Stop F,21959,50.74704864,76
06-09-2024,9,People,Stop C,4845,87.65433872,88
07-09-2024,9,Shelter,Stop C,3638,20.89634136,11
08-09-2024,4,Food,Stop E,18241,13.77259137,56
09-09-2024,8,People,Stop B,13090,92.51313137,149
10-09-2024,2,Food,Stop A,21492,57.30461206,86
11-09-2024,2,Medicine,Stop F,15113,21.46385751,32
12-09-2024,9,Resuce Equipment,Stop F,6454,60.1394578,158
13-09-2024,6,People,Stop D,8448,85.11802696,196
14-09-2024,2,Food,Stop D,17539,61.27860727,200
15-09-2024,1,Medicine Equipment,Stop D,10096,65.08220772,181
16-09-2024,4,Medicine Equipment,Stop D,17363,66.99000752,129
17-09-2024,6,Resuce Equipment,Stop D,18158,26.84770486,103
18-09-2024,5,Medicine Equipment,Stop D,12082,13.3335761,29
19-09-2024,8,Resuce Equipment,Stop E,14918,3.930492387,93
20-09-2024,6,Shelter,Stop A,23911,21.45347774,141
21-09-2024,7,Food,Stop F,9765,80.7599471,112
22-09-2024,5,Food,Stop F,7959,83.20198266,100
23-09-2024,5,People,Stop C,22813,94.61316321,69
24-09-2024,2,Resuce Equipment,Stop E,16113,18.83761201,197
25-09-2024,7,Medicine Equipment,Stop E,14097,53.94449517,62
26-09-2024,2,Shelter,Stop B,15999,35.64468176,189
27-09-2024,3,People,Stop C,11992,70.87005619,101
28-09-2024,7,Shelter,Stop D,21028,51.3068782,16
29-09-2024,8,Food,Stop C,14562,22.29504456,40
30-09-2024,5,Medicine Equipment,Stop E,5161,54.69426655,137
01-10-2024,3,Medicine Equipment,Stop E,9055,48.83727473,91
02-10-2024,4,Shelter,Stop D,2399,58.60576715,167
03-10-2024,3,Medicine,Stop E,9111,39.59988534,93
04-10-2024,8,Food,Stop D,18032,38.49160533,168
05-10-2024,7,People,Stop D,11897,93.99800815,90
06-10-2024,6,Medicine,Stop F,18756,55.24859148,182
07-10-2024,4,Food,Stop C,16539,22.14688479,13
08-10-2024,2,Shelter,Stop B,17505,25.93593186,188
09-10-2024,10,Food,Stop A,19259,7.307641959,161
10-10-2024,6,Medicine Equipment,Stop F,6714,78.15392678,179
11-10-2024,6,Resuce Equipment,Stop D,3741,47.20899383,71
12-10-2024,8,Medicine Equipment,Stop D,4411,75.71938991,118
13-10-2024,4,Food,Stop C,12664,97.39626216,182
14-10-2024,4,Shelter,Stop E,9864,95.92669072,187
15-10-2024,7,Shelter,Stop B,9491,20.09480445,149
16-10-2024,3,People,Stop C,4543,22.94062805,35
17-10-2024,3,Food,Stop E,927,20.80270611,128
18-10-2024,4,People,Stop E,24523,75.18916861,168
19-10-2024,1,People,Stop D,13603,64.82386999,163
20-10-2024,3,People,Stop A,22848,92.05232485,18
21-10-2024,6,Medicine Equipment,Stop C,23338,60.17381108,172
22-10-2024,5,Food,Stop D,10966,15.94074752,111
23-10-2024,5,Shelter,Stop C,20826,94.23984563,78
24-10-2024,1,Food,Stop F,10649,46.58774013,150
25-10-2024,9,Food,Stop E,25227,81.01622166,41
26-10-2024,6,Medicine Equipment,Stop D,19609,31.91386889,190
27-10-2024,8,People,Stop F,8098,53.81864716,63
28-10-2024,10,Medicine Equipment,Stop E,19725,93.5163103,99
29-10-2024,9,Medicine Equipment,Stop D,15304,96.17405178,132
30-10-2024,8,People,Stop D,10614,25.97154975,116
31-10-2024,4,Resuce Equipment,Stop A,22956,52.42631839,158
01-11-2024,3,Shelter,Stop D,2331,3.690094183,87
02-11-2024,8,Food,Stop E,23655,37.30854798,60
03-11-2024,6,Medicine,Stop D,23896,69.92914212,144
04-11-2024,9,Resuce Equipment,Stop A,10798,60.89476236,68
05-11-2024,3,People,Stop F,14698,16.34580473,111
06-11-2024,10,Resuce Equipment,Stop D,11533,68.07131686,163
07-11-2024,1,Food,Stop A,19345,62.70403014,94
08-11-2024,7,People,Stop B,18136,57.92638578,114
09-11-2024,8,People,Stop F,16179,31.44464722,35
10-11-2024,7,Shelter,Stop D,4773,55.67149354,59
11-11-2024,5,Resuce Equipment,Stop B,21912,70.42579117,155
12-11-2024,10,Resuce Equipment,Stop A,24730,67.75855117,162
13-11-2024,9,Resuce Equipment,Stop E,13188,61.05582448,11
14-11-2024,7,Medicine,Stop D,12514,79.0321011,34
15-11-2024,5,Medicine Equipment,Stop D,12962,9.745671963,77
16-11-2024,5,Resuce Equipment,Stop A,25241,7.633117058,131
17-11-2024,5,Resuce Equipment,Stop C,2965,19.48761041,172
18-11-2024,4,Food,Stop F,21580,36.10205031,148
19-11-2024,2,Resuce Equipment,Stop B,20397,63.19899008,44
20-11-2024,5,Food,Stop F,6022,17.46538888,92
21-11-2024,8,People,Stop A,10674,69.02642508,6
22-11-2024,1,Food,Stop F,19812,48.5590831,120
23-11-2024,5,People,Stop A,11315,62.78278656,40
24-11-2024,9,Medicine,Stop F,5482,4.091365652,160
25-11-2024,6,Medicine Equipment,Stop D,1494,41.17674873,120
26-11-2024,6,Medicine,Stop A,20849,48.55622814,15
27-11-2024,3,People,Stop A,9839,80.30719189,163
28-11-2024,9,People,Stop D,21541,39.67908908,134
29-11-2024,6,Shelter,Stop B,9480,99.15669352,144
30-11-2024,1,Shelter,Stop D,7759,52.55862451,127
01-12-2024,8,Resuce Equipment,Stop B,12320,63.44858869,160
02-12-2024,5,Medicine Equipment,Stop F,7351,96.84960487,41
03-12-2024,10,People,Stop A,21412,2.442074305,132
04-12-2024,8,Medicine Equipment,Stop A,15270,35.18343943,174
05-12-2024,1,Food,Stop F,23691,20.87347152,194
06-12-2024,6,Resuce Equipment,Stop B,21368,12.62990246,37
07-12-2024,9,Shelter,Stop B,17785,20.75953984,116
08-12-2024,10,Medicine,Stop A,8124,49.29929055,83
09-12-2024,6,Medicine Equipment,Stop D,17521,59.91723384,53
10-12-2024,2,Resuce Equipment,Stop C,16801,86.39691513,190
11-12-2024,1,Medicine Equipment,Stop D,3950,65.77527941,69
12-12-2024,5,Shelter,Stop C,5763,46.72834845,70
13-12-2024,3,Medicine,Stop B,13837,33.23116876,133
14-12-2024,8,Food,Stop B,4360,3.836304319,113
15-12-2024,10,Food,Stop D,12235,60.15523747,72
16-12-2024,7,People,Stop E,10565,56.95618542,48
17-12-2024,10,Medicine,Stop E,24839,85.85671547,36
18-12-2024,5,Medicine Equipment,Stop A,7502,65.47185401,155
19-12-2024,2,Resuce Equipment,Stop F,21749,28.62500155,172
20-12-2024,5,Resuce Equipment,Stop A,10188,36.61698217,19
21-12-2024,2,Resuce Equipment,Stop D,16668,81.28535452,106
22-12-2024,3,Medicine Equipment,Stop D,3148,67.9507114,81
23-12-2024,7,People,Stop C,1779,45.18719008,18
24-12-2024,4,Shelter,Stop B,21083,87.04313107,141
25-12-2024,1,Medicine,Stop E,7157,66.36170634,14
26-12-2024,7,People,Stop F,8341,56.01280942,27
27-12-2024,9,People,Stop A,23662,97.7790881,185
28-12-2024,8,Shelter,Stop B,11463,94.66977932,119
29-12-2024,10,Food,Stop F,8179,67.74386927,94
30-12-2024,8,Medicine Equipment,Stop F,8000,98.82433575,62
31-12-2024,4,Shelter,Stop D,22953,86.66020926,168
01-01-2025,2,People,Stop E,8445,7.234925422,168
02-01-2025,4,Medicine Equipment,Stop F,13273,91.36242691,85
03-01-2025,1,Food,Stop E,24316,92.46882871,75
04-01-2025,6,Medicine,Stop F,16094,40.06110496,59
05-01-2025,10,Resuce Equipment,Stop D,21749,22.85542041,129
06-01-2025,2,People,Stop C,4612,92.82723582,164
07-01-2025,5,Resuce Equipment,Stop E,14498,24.67250111,195
08-01-2025,3,Resuce Equipment,Stop A,14499,19.48630492,30
09-01-2025,6,People,Stop B,18804,96.71933673,88
10-01-2025,1,Resuce Equipment,Stop E,6133,56.16580186,138
11-01-2025,8,Shelter,Stop A,14380,54.54926426,199
12-01-2025,7,People,Stop D,8224,85.14059276,55
13-01-2025,3,Resuce Equipment,Stop C,25021,51.31292966,68
14-01-2025,10,People,Stop E,13039,9.607658542,37
15-01-2025,2,Shelter,Stop D,6227,76.12356902,147
16-01-2025,8,Medicine Equipment,Stop F,21398,20.3025938,190
17-01-2025,9,Resuce Equipment,Stop F,17708,45.68281781,22
18-01-2025,4,People,Stop D,9663,70.83753249,176
19-01-2025,2,Shelter,Stop E,14439,72.99266782,107
20-01-2025,4,People,Stop A,5922,94.5730332,181
21-01-2025,2,People,Stop F,18668,64.83897933,177
22-01-2025,6,Medicine Equipment,Stop B,9526,75.5222026,199
23-01-2025,5,Shelter,Stop F,14704,8.979343648,56
24-01-2025,6,Food,Stop C,18978,24.65689092,86
25-01-2025,5,People,Stop E,10059,41.07123515,37
26-01-2025,10,People,Stop A,15532,27.09106793,157
27-01-2025,1,People,Stop E,9538,85.5921127,116
28-01-2025,3,Medicine Equipment,Stop F,24915,10.10900117,126
29-01-2025,3,Resuce Equipment,Stop F,7959,2.436506506,114
30-01-2025,2,Medicine,Stop E,15879,66.60560823,122
31-01-2025,10,People,Stop B,13879,13.43912897,97
01-02-2025,4,Food,Stop C,18365,3.362885114,54
02-02-2025,7,People,Stop C,13146,65.32741173,181
03-02-2025,4,Medicine,Stop E,2747,56.22576677,171
04-02-2025,9,People,Stop C,8012,67.91176156,129
05-02-2025,9,Medicine,Stop C,21176,62.23174089,136
06-02-2025,1,Resuce Equipment,Stop B,22209,70.62205824,58
07-02-2025,1,Shelter,Stop B,21251,21.10281488,98
08-02-2025,2,People,Stop A,4244,54.46785076,185
09-02-2025,4,Medicine,Stop B,22145,24.88977573,131
10-02-2025,2,People,Stop F,24170,43.21359523,144
11-02-2025,8,Resuce Equipment,Stop D,10769,70.12844584,117
12-02-2025,2,Shelter,Stop F,2679,78.02957456,12
13-02-2025,3,Resuce Equipment,Stop B,5349,10.7108902,37
14-02-2025,7,Medicine,Stop E,7951,71.43679737,98
15-02-2025,2,Food,Stop D,8830,12.09362512,176
16-02-2025,8,Shelter,Stop D,21880,10.56972993,59
17-02-2025,6,Medicine,Stop E,8202,61.5350483,91
18-02-2025,6,People,Stop A,9315,93.74815603,32
19-02-2025,1,People,Stop C,23381,97.41201284,12
20-02-2025,8,Shelter,Stop F,16203,48.22069504,190
21-02-2025,3,Food,Stop F,11931,26.35705282,108
22-02-2025,8,Resuce Equipment,Stop C,14298,72.40528927,39
23-02-2025,9,Food,Stop F,16270,58.43955277,54
24-02-2025,8,Medicine Equipment,Stop E,3981,83.12540919,114
25-02-2025,1,Food,Stop B,21265,6.329825513,40
26-02-2025,10,Resuce Equipment,Stop B,13243,14.54054517,147
27-02-2025,1,Food,Stop C,2641,52.19066007,103
28-02-2025,1,Shelter,Stop C,10169,73.29712015,164
01-03-2025,9,Shelter,Stop A,16305,23.81593178,12
02-03-2025,8,Food,Stop D,5592,83.55888575,60
03-03-2025,3,Medicine,Stop E,24929,55.75963985,114
04-03-2025,8,Medicine Equipment,Stop F,18660,36.84364088,92
05-03-2025,9,Shelter,Stop D,2945,28.74235771,152
06-03-2025,2,Shelter,Stop F,16004,76.22502251,28
07-03-2025,3,Food,Stop D,13511,31.93757771,61
08-03-2025,4,Medicine,Stop E,10629,97.28168279,172
09-03-2025,5,Medicine Equipment,Stop B,16877,67.69876306,62
10-03-2025,10,Medicine,Stop F,14471,96.24964426,185
11-03-2025,3,Food,Stop C,8372,51.11263552,27
12-03-2025,1,Food,Stop F,3140,3.159160372,130
13-03-2025,7,People,Stop C,5115,71.1385757,7
14-03-2025,9,Food,Stop D,8534,29.35600124,12
15-03-2025,6,Medicine,Stop C,18051,30.86798856,40
16-03-2025,8,Food,Stop C,6886,17.6890965,173
17-03-2025,3,Medicine Equipment,Stop B,19039,21.08447077,13
18-03-2025,9,Medicine,Stop E,3511,68.82319116,79
19-03-2025,5,Medicine,Stop A,5512,63.87265196,189
20-03-2025,6,Medicine Equipment,Stop A,17988,79.93643093,113
21-03-2025,3,People,Stop C,13308,4.218148098,137
22-03-2025,9,Food,Stop A,9320,10.23712158,22
23-03-2025,8,People,Stop A,15663,80.21212905,138
24-03-2025,7,Shelter,Stop B,1536,95.66306185,26
25-03-2025,1,Medicine,Stop F,10753,19.21933582,27
26-03-2025,5,Medicine,Stop A,7342,28.78384623,199
27-03-2025,2,People,Stop F,19968,45.44901441,162
28-03-2025,5,People,Stop F,12787,15.82491968,30
29-03-2025,5,People,Stop C,17408,63.07815229,154
30-03-2025,4,People,Stop F,2914,68.45476038,173
31-03-2025,3,Medicine Equipment,Stop A,23158,24.15969626,29
01-04-2025,10,Medicine,Stop E,17436,83.164091,171
02-04-2025,9,Resuce Equipment,Stop A,13065,74.78100486,126
03-04-2025,9,Medicine,Stop D,23776,69.80244597,159
04-04-2025,2,Medicine Equipment,Stop F,18614,59.50810221,138
05-04-2025,10,Shelter,Stop C,22916,59.88735816,146
06-04-2025,10,Medicine Equipment,Stop E,2784,62.94207556,58
07-04-2025,8,People,Stop F,21542,36.53361329,148
08-04-2025,8,Medicine,Stop D,1360,89.08241584,178
09-04-2025,9,People,Stop C,9829,27.20896175,41
10-04-2025,8,Shelter,Stop E,7087,36.25871296,52
11-04-2025,10,Food,Stop F,10099,67.16324931,76
12-04-2025,5,Shelter,Stop B,6692,46.6920183,7
13-04-2025,3,Food,Stop C,4260,51.52292121,35
14-04-2025,7,People,Stop C,10758,25.76975238,102
15-04-2025,9,Resuce Equipment,Stop E,16666,99.33353989,117
16-04-2025,9,Resuce Equipment,Stop B,18362,59.10131001,28
17-04-2025,10,Medicine,Stop E,3877,26.46094324,190
18-04-2025,7,People,Stop F,25548,87.19240764,64
19-04-2025,1,Resuce Equipment,Stop B,13222,87.62692508,44
20-04-2025,5,People,Stop B,4478,7.177578794,162
21-04-2025,4,Medicine Equipment,Stop E,12072,54.83256312,37
22-04-2025,4,Medicine Equipment,Stop A,23469,29.37486875,160
23-04-2025,10,Resuce Equipment,Stop F,14208,78.47116093,87
24-04-2025,7,Resuce Equipment,Stop A,9322,6.500530598,128
25-04-2025,6,Medicine,Stop C,23213,44.17075152,73
26-04-2025,6,Resuce Equipment,Stop F,16359,78.54970121,81
27-04-2025,5,Shelter,Stop F,22370,44.97407137,39
